timelst,entropy_for_whole_project,NumEliteUser,NumPeripheralUser,RatioEliteUser,ProjectAge,NumOpenIssue,NumOpenPull,IssueAvgEvent,UserAvgEvent,entropy_for_peripheral_developer,entropy_for_whole_project_standard,NumEliteUser_standard,NumPeripheralUser_standard,RatioEliteUser_standard,projectAge_standard,NumOpenIssue_standard,NumOpenPull_standard,IssueAvgEvent_standard,UserAvgEvent_standard,entropy_for_peripheral_developer_standard
2018-07-28,1183.910202069938,257,3142,0.0755882352941176,4961,1871,7928,2.8129496402877696,3.679611650485437,205.85969751576496,-0.3884713561213113,0.4276071176569734,0.3998484821275791,-0.08697857047567,-0.2005491966741741,-0.4049656358472813,-0.1650969711166386,-1.0166778068965037,-0.4486004184092256,-0.6792127378763971
2018-07-29,741.571678581744,256,3145,0.0752498530276308,4962,1884,7929,2.7578947368421054,3.608695652173913,120.60695246848844,-0.776716386495767,0.4166776600535407,0.4024972354209686,-0.1279059370495321,-0.1990065105459113,-0.3991915680352698,-0.1649237888073476,-1.067416782331115,-0.5017524441885372,-1.1288672958948978
2018-07-30,1320.5951853206068,256,3149,0.0751614797416324,4963,1880,7937,2.993150684931507,3.5045045045045047,243.54281273655624,-0.2685015532305073,0.4166776600535407,0.4060289064788213,-0.1385946942026344,-0.1974638244176484,-0.4009682042851195,-0.1635383303330198,-0.8506032920897765,-0.5798444220039368,-0.4804580290401162
2018-07-31,2708.0563400942906,256,3147,0.0752056404230317,4964,1899,7943,3.625514403292181,4.695652173913044,409.1672555188892,0.9492872433016212,0.4166776600535407,0.4042630709498949,-0.1332534556840041,-0.1959211382893855,-0.3925291820983335,-0.1624992364772739,-0.2678125656777665,0.3129289033217426,0.3931066353592678
2018-08-01,2559.401760039449,256,3149,0.0751614797416324,4965,1908,7965,3.2,4.713483146067416,441.3516915124783,0.8188116033018092,0.4166776600535407,0.4060289064788213,-0.1385946942026344,-0.1943784521611226,-0.3885317505361716,-0.1586892256728722,-0.6599695490611526,0.3262933389101133,0.5628592730455583
2018-08-02,1989.7755703325247,259,3148,0.0759976525821596,4966,1900,7975,3.2927927927927927,4.070967741935484,365.0354475165222,0.3188448909728231,0.4494660328638387,0.4051459887143581,-0.0374595114441716,-0.1928357660328598,-0.392085023035871,-0.1569574025799623,-0.5744510767843064,-0.1552763511054555,0.1603391319685298
2018-08-03,1602.8789184728346,259,3150,0.0759530791788856,4967,1902,7980,3.189944134078212,3.694029850746269,297.3652194159918,-0.0207382436104114,0.4494660328638387,0.4069118242432845,-0.0428506687118972,-0.1912930799045969,-0.3911967049109462,-0.1560914910335074,-0.669237103848219,-0.4377938786974313,-0.1965787184852153
2018-08-04,822.6745434762245,260,3149,0.0762463343108504,4968,1905,7988,2.6548672566371683,3.733333333333333,125.88983551897192,-0.7055315753784659,0.4603954904672714,0.4060289064788213,-0.0073814332516562,-0.189750393776334,-0.3898642277235589,-0.1547060325591795,-1.1623676125031712,-0.4083356496740254,-1.101003413719476
2018-08-05,475.83624074927366,260,3154,0.0761346998535871,4969,1912,7992,2.890909090909091,2.763636363636364,89.03158081669739,-1.0099550886536866,0.4603954904672714,0.4104434953011371,-0.0208836312306612,-0.1882077076480711,-0.386755114286322,-0.1540133033220156,-0.9448298441827928,-1.1351301609074378,-1.2954075026235206
2018-08-06,1654.7657618804783,262,3152,0.0767203513909224,4970,1918,7995,3.587878787878788,3.896296296296296,334.17818587606496,0.0248033676785563,0.4822544056741367,0.4086776597722108,0.0499509766284455,-0.1866650215198083,-0.3840901599115475,-0.1534937563941427,-0.3024978061634079,-0.2861937943139657,-0.0024134965469115
2018-08-07,3103.8527146025044,262,3139,0.0770135214579659,4971,1916,8008,3.615658362989324,5.327683615819209,501.5014973530489,1.2966817551593304,0.4822544056741367,0.3971997288341896,0.0854099234785509,-0.1851223353915454,-0.3849784780364723,-0.1512423863733599,-0.2768959598081865,0.786640791941844,0.8801116306692548
2018-08-08,2299.3897345553355,262,3139,0.0770135214579659,4972,1910,8028,3.2278481012658227,4.189349112426036,405.4281888805268,0.5905963984949918,0.4822544056741367,0.3971997288341896,0.0854099234785509,-0.1835796492632825,-0.3876434324112468,-0.1477787401875402,-0.6343045485326952,-0.0665487042286079,0.3733854128257033
2018-08-09,4875.638539787703,264,3130,0.077761413843888,4973,1914,8036,3.2515212981744424,8.083333333333334,582.7315330258366,2.851796231944026,0.504113320881002,0.389253468954021,0.175867577049558,-0.1820369631350196,-0.3858667961613971,-0.1463932817132123,-0.6124871684043178,2.852019103062114,1.3085489292925352
2018-08-10,4287.642257186556,263,3127,0.0775582424063698,4974,1880,8055,4.016722408026756,6.627118644067797,396.0232819913695,2.3357059018540163,0.4931838632775694,0.3866047156606315,0.1512939728031584,-0.1804942770067567,-0.4009682042851195,-0.1431028178366836,0.0927274062366542,1.7605762333722117,0.3237804499813511
2018-08-11,819.8895372093352,265,3127,0.0781019746536988,4975,1844,8081,3.4,3.220779220779221,159.09816050948132,-0.7079760037636647,0.5150427784844347,0.3866047156606315,0.2170584386408872,-0.1789515908784938,-0.4169579305337668,-0.138600077795118,-0.4756481816295031,-0.7924984627545433,-0.9258504061786444
2018-08-12,389.7183356485848,265,3126,0.078125,4976,1835,8085,3.065217391304348,2.267857142857143,107.26858192641689,-1.0855416516732057,0.5150427784844347,0.3857217978961683,0.21984335641552,-0.177408904750231,-0.4209553620959286,-0.137907348557954,-0.7841861227650903,-1.5067200778672891,-1.199218803139107
2018-08-13,1418.3621011045095,265,3126,0.078125,4977,1835,8087,3.83206106870229,3.4817518248175183,269.4089640108379,-0.1826905348077556,0.5150427784844347,0.3857217978961683,0.21984335641552,-0.1758662186219681,-0.4209553620959286,-0.1375609839393721,-0.0774577466435729,-0.5968977110510515,-0.3440303654801103
2018-08-14,2218.6346443124685,266,3124,0.0784429371866706,4978,1826,8093,3.3893805309734515,4.109826589595376,416.575173267604,0.5197168327339268,0.5259722360878674,0.3839559623672419,0.258297888685869,-0.1743235324937052,-0.4249527936580904,-0.1365218900836262,-0.4854351568913604,-0.1261513790011387,0.4321787377213508
2018-08-15,2813.057151539835,268,3127,0.0789163722025912,4979,1819,8100,2.562176165803109,5.383333333333334,405.858402146032,1.0414475256743727,0.5478311512947327,0.3866047156606315,0.315559897852775,-0.1727808463654424,-0.4280619070953274,-0.1353096139185893,-1.2477923555594963,0.8283506358465794,0.3756545169542232
2018-08-16,1973.294678369492,271,3116,0.0799881936245572,4980,1821,8104,3.113744075829384,4.1381578947368425,357.1293778952061,0.3043794441238182,0.5806195241050307,0.3768926202515366,0.4451967984325898,-0.1712381602371795,-0.4271735889704025,-0.1346168846814253,-0.7394635985221957,-0.1049168720197139,0.1186395920972334
2018-08-17,1596.8185195769056,270,3118,0.0796695190321628,4981,1833,8110,2.983516483516484,3.893939393939394,279.0251111061804,-0.0260575174888803,0.569690066501598,0.3786584557804629,0.4066530768714275,-0.1696954741089166,-0.4218436802208534,-0.1335777908256794,-0.8594822379844214,-0.287960308750991,-0.2933112435374764
2018-08-18,1078.8746500739755,270,3122,0.0795755968169761,4982,1844,8117,3.0072463768115942,4.325581395348837,238.52912248274737,-0.4806621306292398,0.569690066501598,0.3821901268383156,0.3952931762173983,-0.1681527879806537,-0.4169579305337668,-0.1323655146606425,-0.8376126060786121,0.0355583236112655,-0.5069020886873207
2018-08-19,818.2735236666238,270,3118,0.0796695190321628,4983,1843,8118,2.404580152671756,3.725,178.74489229893047,-0.709394395320493,0.569690066501598,0.3786584557804629,0.4066530768714275,-0.1666101018523908,-0.4174020895962292,-0.1321923323513515,-1.3930339187702323,-0.4145815400049372,-0.8222262648751145
2018-08-20,1464.5444044518242,270,3121,0.0795990566037735,4984,1845,8119,3.946564885496183,3.732824427480916,325.2889010331496,-0.1421558564703418,0.569690066501598,0.3813072090738524,0.3981306396104147,-0.1650674157241279,-0.4165137714713043,-0.1320191500420606,0.0280697537943942,-0.4087170780911801,-0.049298877714698
2018-08-21,1752.810729113944,271,3126,0.079752795762213,4985,1852,8122,3.4237288135593222,3.724832214765101,379.8906697849987,0.1108584346924864,0.5806195241050307,0.3857217978961683,0.4167254051090259,-0.1635247295958651,-0.4134046580340674,-0.1314996031141876,-0.4537795448155783,-0.4147072961860963,0.2386910771134536
2018-08-22,2098.887054050708,269,3123,0.0792808723843206,4986,1860,8126,3.2850467289719627,4.798561151079137,357.46703228426605,0.4146131522951914,0.5587606088981654,0.3830730446027788,0.3596462287020924,-0.1619820434676022,-0.409851385534368,-0.1308068738770237,-0.5815899021626474,0.3900598855752337,0.1204205064242918
2018-08-23,1939.6969831435813,269,3124,0.0792575132586918,4987,1870,8140,3.482051282051282,4.688888888888889,321.70187443532035,0.2748904045967341,0.5587606088981654,0.3839559623672419,0.3568209402867726,-0.1604393573393393,-0.4054097949097437,-0.1283823215469499,-0.4000291590934416,0.307859774937234,-0.0682181847534691
2018-08-24,2453.3076404378075,269,3135,0.0790014684287812,4988,1855,8152,2.722857142857143,5.606060606060606,463.2684007779136,0.725691713217468,0.5587606088981654,0.3936680577763369,0.3258522943175465,-0.1588966712110764,-0.4120721808466801,-0.1263041338354581,-1.0997076685052312,0.995286250145504,0.6784561164375716
2018-08-25,545.3250017134108,271,3143,0.0793557833089311,4989,1855,8161,2.966666666666667,2.894736842105264,130.5811007061074,-0.9489640949268542,0.5806195241050307,0.4007313998920422,0.3687067119944119,-0.1573539850828136,-0.4120721808466801,-0.1247454930518392,-0.8750111443980771,-1.0368694556058151,-1.0762599433115825
