timelst,communicative,organizational,typical,supportive,entropy_for_peripheral_developer,communicative_standard,organizational_standard,typical_standard,supportive_standard,entropy_for_peripheral_developer_standard
2013-11-09,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-10,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-11,0,1,0,0,0.0,-1.4723922248447945,4.636530968774959,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-12,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-13,0,1,0,0,3.169925001442312,-1.4723922248447945,4.636530968774959,-0.4148527985026832,-1.119064821447212,-0.7520347286421649
2013-11-14,0,1,0,0,10.339850002884624,-1.4723922248447945,4.636530968774959,-0.4148527985026832,-1.119064821447212,-0.5313388528708697
2013-11-15,0,1,0,0,7.169925001442312,-1.4723922248447945,4.636530968774959,-0.4148527985026832,-1.119064821447212,-0.6289116132807632
2013-11-16,0,0,0,0,6.339850002884624,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.6544619682322715
2013-11-17,0,1,0,0,0.0,-1.4723922248447945,4.636530968774959,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-18,0,0,0,0,3.169925001442312,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.7520347286421649
2013-11-19,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-20,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-21,0,1,0,0,5.0,-1.4723922248447945,4.636530968774959,-0.4148527985026832,-1.119064821447212,-0.6957035948503061
2013-11-22,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-23,0,0,0,0,6.339850002884624,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.6544619682322715
2013-11-24,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-25,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-26,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-27,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-28,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-29,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-11-30,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-01,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-02,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-03,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-04,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-05,0,0,0,0,3.169925001442312,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.7520347286421649
2013-12-06,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-07,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-08,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-09,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-10,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-11,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-12,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-13,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-14,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-15,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-16,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-17,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-18,0,0,0,0,15.027562382434072,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.3870474148487851
2013-12-19,1,0,0,1,0.0,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8496074890520584
2013-12-20,0,0,0,1,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8496074890520584
2013-12-21,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-22,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-23,1,0,0,1,0.0,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8496074890520584
2013-12-24,1,0,0,1,0.0,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8496074890520584
2013-12-25,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-26,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-27,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-28,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-29,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-30,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2013-12-31,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-01,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-02,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-03,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-04,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-05,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-06,0,0,0,1,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8496074890520584
2014-01-07,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-08,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-09,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-10,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-11,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-12,1,0,0,1,0.0,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8496074890520584
2014-01-13,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-14,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-15,1,0,0,2,0.0,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,0.12584355318106,-0.8496074890520584
2014-01-16,1,0,0,1,0.0,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8496074890520584
2014-01-17,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-18,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-19,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-20,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-21,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-22,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-23,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-24,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-25,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-26,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-27,0,0,0,1,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8496074890520584
2014-01-28,1,0,0,1,0.0,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8496074890520584
2014-01-29,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-01-30,1,0,0,1,0.0,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8496074890520584
2014-01-31,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-02-01,0,0,0,0,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8496074890520584
2014-02-02,3,0,0,1,2.2516291673878226,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.7803005896202114
2014-02-03,2,0,0,1,0.0,-0.2133030549578056,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8496074890520584
2014-02-04,1,0,0,1,4.297669708561834,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.7173218682239432
2014-02-05,1,0,0,2,0.0,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,0.12584355318106,-0.8496074890520584
2014-02-06,0,0,0,1,0.0,-1.4723922248447945,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8496074890520584
2014-02-07,2,0,0,3,1.4438561897747246,-0.2133030549578056,-0.1957080676593411,-0.4148527985026832,0.7482977404951959,-0.8051644709973316
2014-02-08,1,0,0,2,5.339850002884624,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,0.12584355318106,-0.685242747072622
2014-02-09,3,0,0,2,40.33845959888292,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,0.12584355318106,0.3920417146215689
2014-02-10,5,0,0,5,36.61208822812364,1.6753306998726776,-0.1957080676593411,-0.4148527985026832,1.993206115123468,0.2773411015812139
2014-02-11,3,0,0,1,26.56069963637553,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.0320484676998062
2014-02-12,1,0,0,1,1.5,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8034363207915327
2014-02-13,1,0,0,0,10.640426394456972,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.5220868774372507
2014-02-14,1,0,0,0,23.619280948873623,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.1225876257966764
2014-02-15,1,0,0,0,1.0,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.8188267102117079
2014-02-16,1,0,0,1,0.0,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8496074890520584
2014-02-17,1,0,0,1,1.0,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.8188267102117079
2014-02-18,1,0,0,3,14.511750491621555,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,0.7482977404951959,-0.4029245065831082
2014-02-19,1,0,0,2,21.62806631693174,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,0.12584355318106,-0.1838787630061493
2014-02-20,2,0,0,3,39.569186858966674,-0.2133030549578056,-0.1957080676593411,-0.4148527985026832,0.7482977404951959,0.3683629005462965
2014-02-21,3,0,0,3,47.96402269556047,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,0.7482977404951959,0.6267624858335384
2014-02-22,1,0,0,0,17.755381126304247,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.3030830293771547
2014-02-23,4,0,0,2,7.365496826118044,1.0457861149291832,-0.1957080676593411,-0.4148527985026832,0.12584355318106,-0.6228917601980156
2014-02-24,3,0,0,1,57.42600305773892,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,0.9180096107534924
2014-02-25,4,0,0,1,23.31716550179016,1.0457861149291832,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.1318869745576061
2014-02-26,3,0,0,1,30.550087526230687,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,0.0907479986461977
2014-02-27,2,0,0,1,17.975767585394472,-0.2133030549578056,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.2962993625204905
2014-02-28,4,0,0,1,35.02280834342952,1.0457861149291832,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,0.2284218289350264
2014-03-01,1,0,0,1,16.75488750216347,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.3338790023530126
2014-03-02,3,0,0,0,13.639637719204671,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.4297688169547172
2014-03-03,1,0,0,1,12.530312261262369,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.4639147185376098
2014-03-04,2,0,0,1,12.960964047443682,-0.2133030549578056,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.4506589211499608
2014-03-05,3,0,0,1,52.53378717421563,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,0.7674233956035126
2014-03-06,4,0,0,1,55.92948195194208,1.0457861149291832,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,0.8719455255660434
2014-03-07,4,0,0,1,42.6108903463872,1.0457861149291832,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,0.4619889028905102
2014-03-08,3,0,0,2,21.12667947204826,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,0.12584355318106,-0.1993118405919688
2014-03-09,3,0,0,1,31.375442226868827,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,0.1161530591513839
2014-03-10,3,0,0,2,26.77075207344709,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,0.12584355318106,-0.0255828900894299
2014-03-11,4,0,0,1,79.42148567642394,1.0457861149291832,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,1.5950476967260088
2014-03-12,4,0,0,2,71.18326530896836,1.0457861149291832,-0.1957080676593411,-0.4148527985026832,0.12584355318106,1.3414688575572875
2014-03-13,4,0,0,1,51.19288725865792,1.0457861149291832,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,0.726149451855686
2014-03-14,2,0,0,0,29.18438571309753,-0.2133030549578056,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,0.0487106331742803
2014-03-15,1,0,0,0,9.76140417171476,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.5491438660712319
2014-03-16,3,0,0,0,14.6832558852938,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.3976454369905556
2014-03-17,3,0,0,1,33.38625643041867,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,0.1780474864398871
2014-03-18,3,0,0,0,16.86433582845267,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.3305100976270582
2014-03-19,4,0,0,1,29.232008101477145,1.0457861149291832,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,0.0501764873788425
2014-03-20,3,0,0,0,8.804820237218406,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.5785882646011966
2014-03-21,3,0,0,1,3.751629167387823,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.7341294213596857
2014-03-22,1,0,0,1,4.112851783364006,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.72301070790519
2014-03-23,1,0,0,1,2.5032583347756456,-0.8428476399013,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.7725552478690653
2014-03-24,2,0,0,1,21.422357727910693,-0.2133030549578056,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.1902106335903667
2014-03-25,3,0,0,1,34.468836858273704,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,0.2113701551665849
2014-03-26,4,0,0,1,3.128085278891395,1.0457861149291832,-0.1957080676593411,-0.4148527985026832,-0.4966106341330759,-0.7533225878887464
2014-03-27,3,0,0,0,15.76140417171476,0.4162415299856888,-0.1957080676593411,-0.4148527985026832,-1.119064821447212,-0.3644591930291292
